Fingerprint,Timestamp,Type,Bandwidth (B/s),Coefficient of Variation
6386BABCD5D5F69A65F3B29800F5A2D4EBD27BDE,2024-09-28 12:00:00,Read,15522.768974215644,0.013624809444282116
6389ECB4891334B846300FDD8A68250EBB5B7C52,2024-09-28 12:00:00,Write,1593332.0852854566,0.2147804366045851
6389ECB4891334B846300FDD8A68250EBB5B7C52,2024-09-28 12:00:00,Read,2163962.583279143,0.2147804366045851
6391FC08FA1587F474AEA854D91A656F5EB7212C,2024-09-28 12:00:00,Write,3146426.6618675343,0.009091326239415746
6391FC08FA1587F474AEA854D91A656F5EB7212C,2024-09-28 12:00:00,Read,3106231.210421683,0.009091326239415746
63B0FF3AC31D836513F46154AB3D03D1D2B49CF9,2024-09-28 12:00:00,Write,7708861.5959592005,0.04053181119928217
63B0FF3AC31D836513F46154AB3D03D1D2B49CF9,2024-09-28 12:00:00,Read,8163776.458884071,0.04053181119928217
63B4823282B1A669DE17E9D52E015ED55323F880,2024-09-28 12:00:00,Write,1062167.2418679858,0.0026479479646264984
63B4823282B1A669DE17E9D52E015ED55323F880,2024-09-28 12:00:00,Read,1058197.1099028273,0.0026479479646264984
63C81BCA835570069A7FCD48312DEA707F6CBAA2,2024-09-28 12:00:00,Write,2951265.581848927,0.11748453122843111
63C81BCA835570069A7FCD48312DEA707F6CBAA2,2024-09-28 12:00:00,Read,3486038.9155006865,0.11748453122843111
63DC9A6E8C908502EA3F741108BA7A4652958FCB,2024-09-28 12:00:00,Write,216926.12606570133,0.004215874064912271
63DC9A6E8C908502EA3F741108BA7A4652958FCB,2024-09-28 12:00:00,Read,215636.62486756084,0.004215874064912271
63E742D4F2552C0299E563CC7013C20575042630,2024-09-26 12:00:00,Write,765924.442886961,0.0947603759842023
63E742D4F2552C0299E563CC7013C20575042630,2024-09-27 12:00:00,Write,644989.0045363882,0.0947603759842023
63E742D4F2552C0299E563CC7013C20575042630,2024-09-28 12:00:00,Write,637523.8540209208,0.0947603759842023
63E742D4F2552C0299E563CC7013C20575042630,2024-09-26 12:00:00,Read,765067.2745198681,0.0947603759842023
63E742D4F2552C0299E563CC7013C20575042630,2024-09-27 12:00:00,Read,644267.1785430468,0.0947603759842023
63E742D4F2552C0299E563CC7013C20575042630,2024-09-28 12:00:00,Read,635319.0232855045,0.0947603759842023
63EF4324913C0768A75DB0595A96A63087AE62F4,2024-09-28 12:00:00,Write,2141051.3030043603,0.1650165231276864
63EF4324913C0768A75DB0595A96A63087AE62F4,2024-09-28 12:00:00,Read,2706708.8106033253,0.1650165231276864
63F7457B4787B7D80B897EF06F838E7A1FDEB311,2024-09-28 12:00:00,Write,5497500.681012484,0.009756585591162764
63F7457B4787B7D80B897EF06F838E7A1FDEB311,2024-09-28 12:00:00,Read,5422166.46700743,0.009756585591162764
63F7DC3102C95E010F83B2041A5938909E4ABAF2,2024-09-28 12:00:00,Write,21585208.971451737,0.011792999492542854
63F7DC3102C95E010F83B2041A5938909E4ABAF2,2024-09-28 12:00:00,Read,21948230.40052136,0.011792999492542854
63FEE69FB77B5F69420E94A059FC9463B1EAA7A2,2024-09-28 12:00:00,Write,150510.98881901285,0.0032540624905781786
63FEE69FB77B5F69420E94A059FC9463B1EAA7A2,2024-09-28 12:00:00,Read,149819.93647390848,0.0032540624905781786
640229C5A85098B58ADD25626E27817AC8AF0F9A,2024-09-28 12:00:00,Write,6125906.155630796,0.009330904119046088
640229C5A85098B58ADD25626E27817AC8AF0F9A,2024-09-28 12:00:00,Read,6045599.225533533,0.009330904119046088
640E37801C0F83A8D68105010DFE89302E03162C,2024-09-28 12:00:00,Write,43432.00825317387,0.08914053614378636
640E37801C0F83A8D68105010DFE89302E03162C,2024-09-28 12:00:00,Read,49275.53902446479,0.08914053614378636
6415F98495905C786E3753F9913AC7D0E07C4DFB,2024-09-28 12:00:00,Write,3722122.702857362,0.02551830434950959
6415F98495905C786E3753F9913AC7D0E07C4DFB,2024-09-28 12:00:00,Read,3858916.228159542,0.02551830434950959
64290FCDF732D8FDDE312F9EA43E689FD90C84DF,2024-09-28 12:00:00,Write,75524.40813487327,0.01653669379785056
64290FCDF732D8FDDE312F9EA43E689FD90C84DF,2024-09-28 12:00:00,Read,73778.57722384798,0.01653669379785056
6432C42068754BA8C9AA0A68FE4174349474550C,2024-09-28 12:00:00,Write,11569239.928739233,0.038575031459858154
6432C42068754BA8C9AA0A68FE4174349474550C,2024-09-28 12:00:00,Read,12218078.681345982,0.038575031459858154
64455A8D18A789BBFD648D63B038686218D83149,2024-09-28 12:00:00,Write,5451157.503287473,0.010300139642511386
64455A8D18A789BBFD648D63B038686218D83149,2024-09-28 12:00:00,Read,5372326.835084368,0.010300139642511386
644D668D1CC6BB785FCA15802EAAF7CDB2F7CCE5,2024-09-27 12:00:00,Write,474003.3936910935,0.12927819936397764
644D668D1CC6BB785FCA15802EAAF7CDB2F7CCE5,2024-09-28 12:00:00,Write,379351.77262384683,0.12927819936397764
644D668D1CC6BB785FCA15802EAAF7CDB2F7CCE5,2024-09-27 12:00:00,Read,470849.1318202103,0.12927819936397764
644D668D1CC6BB785FCA15802EAAF7CDB2F7CCE5,2024-09-28 12:00:00,Read,375357.10820612713,0.12927819936397764
644ED2A80041667C7D408736E4D1F5C12582FDFE,2024-09-28 12:00:00,Write,4217826.9906304525,0.008516367305962908
644ED2A80041667C7D408736E4D1F5C12582FDFE,2024-09-28 12:00:00,Read,4167331.7235584846,0.008516367305962908
646543B979FCA3B1433C833F9B6C7C9130403FD5,2024-09-28 12:00:00,Write,4759355.649447017,0.00837767482450067
646543B979FCA3B1433C833F9B6C7C9130403FD5,2024-09-28 12:00:00,Read,4703299.724227398,0.00837767482450067
646B4E39B49F303B4B552A8F3CBB8FCD40BE7EB5,2024-09-28 12:00:00,Write,1035395.4337823871,0.0014937299188925556
646B4E39B49F303B4B552A8F3CBB8FCD40BE7EB5,2024-09-28 12:00:00,Read,1033210.5172452665,0.0014937299188925556
647808101905109741607F6D82B88DF3F5105889,2024-09-28 12:00:00,Write,7863403.090905492,0.04471694118475169
647808101905109741607F6D82B88DF3F5105889,2024-09-28 12:00:00,Read,8376916.34546599,0.04471694118475169
647BB21D5BF63FE370C0F6F5AA90720ED3E2396F,2024-09-28 12:00:00,Write,593113.6194403342,0.4688742936249275
647BB21D5BF63FE370C0F6F5AA90720ED3E2396F,2024-09-28 12:00:00,Read,1181464.7829811638,0.4688742936249275
6490EDB0E124F18CE691C5CCC7565336005C14B2,2024-09-28 12:00:00,Write,50919.56577391219,0.11194541769748642
6490EDB0E124F18CE691C5CCC7565336005C14B2,2024-09-28 12:00:00,Read,59673.84895720412,0.11194541769748642
64948AE6A45666B48445A83F4C6C19D3D22B3B3B,2024-09-28 12:00:00,Write,8208134.15347042,0.04182913441223781
64948AE6A45666B48445A83F4C6C19D3D22B3B3B,2024-09-28 12:00:00,Read,8708488.339635795,0.04182913441223781
649B581B73A8F6F09E4139601874DB6AB486BF71,2024-09-28 12:00:00,Write,278246.7105994884,0.005439145530858212
649B581B73A8F6F09E4139601874DB6AB486BF71,2024-09-28 12:00:00,Read,280395.2793615838,0.005439145530858212
64BCBA882D45CE42B56226564435EA0D364A7281,2024-09-28 12:00:00,Write,10861900.77542294,0.006551464629654451
64BCBA882D45CE42B56226564435EA0D364A7281,2024-09-28 12:00:00,Read,10761727.478095764,0.006551464629654451
64CB2B32C10ADD4B93D725B7DED238CCCD6D6DBA,2024-09-28 12:00:00,Write,1169831.2618573715,0.20185515360039902
64CB2B32C10ADD4B93D725B7DED238CCCD6D6DBA,2024-09-28 12:00:00,Read,1559380.206031093,0.20185515360039902
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-25 12:00:00,Write,446502.32728698413,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-26 12:00:00,Write,470395.42841270904,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-27 12:00:00,Write,443515.68964626855,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-28 12:00:00,Write,426342.52321215376,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-25 12:00:00,Read,443382.4678791681,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-26 12:00:00,Read,468761.26233689825,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-27 12:00:00,Read,441143.162485839,0.0384419127741657
64CFEB6542C41AC24E203E045DF4947551974FC9,2024-09-28 12:00:00,Read,423228.7193392059,0.0384419127741657
64D74AAA74F30DC2CFB36343CE5D4451B9A4DBA8,2024-09-28 12:00:00,Write,526136.2795808484,0.00020414612445449762
64D74AAA74F30DC2CFB36343CE5D4451B9A4DBA8,2024-09-28 12:00:00,Read,526288.2003264631,0.00020414612445449762
64D90959E50D593D80ACD0E29A2BE9051EB66EEA,2024-09-28 12:00:00,Write,1393049.2737302652,0.02005030137528125
64D90959E50D593D80ACD0E29A2BE9051EB66EEA,2024-09-28 12:00:00,Read,1354100.9902590327,0.02005030137528125
64DF2CA9276871CEE3638F1CD1310EBAA0A6E16C,2024-09-28 12:00:00,Write,3866750.8452910613,0.09233429670772306
64DF2CA9276871CEE3638F1CD1310EBAA0A6E16C,2024-09-28 12:00:00,Read,4406941.964279874,0.09233429670772306
64E0CFFB86ECF5519EFDAF00C0DDA5672DB2C806,2024-09-28 12:00:00,Write,2717152.631386531,0.006771357050896369
64E0CFFB86ECF5519EFDAF00C0DDA5672DB2C806,2024-09-28 12:00:00,Read,2691256.7751006545,0.006771357050896369
64E7278703021709E9187232BE779058D2D431A1,2024-09-28 12:00:00,Write,3717839.283128321,0.09515551331156329
64E7278703021709E9187232BE779058D2D431A1,2024-09-28 12:00:00,Read,4254241.613029826,0.09515551331156329
64EEA511984F2C862F09E77755DC657EC31E6483,2024-09-28 12:00:00,Write,4977171.766295332,0.00917916682726757
64EEA511984F2C862F09E77755DC657EC31E6483,2024-09-28 12:00:00,Read,4912978.253101744,0.00917916682726757
64FFC87A096B9384804AA69573A0CD489152496E,2024-09-27 12:00:00,Write,156735.196246238,0.06259460459872147
64FFC87A096B9384804AA69573A0CD489152496E,2024-09-28 12:00:00,Write,142758.80931982188,0.06259460459872147
64FFC87A096B9384804AA69573A0CD489152496E,2024-09-27 12:00:00,Read,164159.20055325778,0.06259460459872147
64FFC87A096B9384804AA69573A0CD489152496E,2024-09-28 12:00:00,Read,147416.59552170662,0.06259460459872147
650740A5AEE1C38B681039B5A6218166B9891C5B,2024-09-28 12:00:00,Write,5063222.967453101,0.0026266453453470933
650740A5AEE1C38B681039B5A6218166B9891C5B,2024-09-28 12:00:00,Read,5082066.002734156,0.0026266453453470933
652CC2F03EEDFF84E5F61EF8CD19D3D97DB5E7EF,2024-09-28 12:00:00,Write,4295717.510570986,0.010724364527336178
652CC2F03EEDFF84E5F61EF8CD19D3D97DB5E7EF,2024-09-28 12:00:00,Read,4361366.5238452405,0.010724364527336178
6542E37FBA0E4A7864854A8D37BDB64D33ADD40F,2024-09-28 12:00:00,Write,1178267.5600896403,0.0035212170142081274
6542E37FBA0E4A7864854A8D37BDB64D33ADD40F,2024-09-28 12:00:00,Read,1184149.6871083726,0.0035212170142081274
654D634FC4281B16FAB7217BABDC3F179A8F2D29,2024-09-28 12:00:00,Write,1709382.2244192983,0.0038388069110760164
654D634FC4281B16FAB7217BABDC3F179A8F2D29,2024-09-28 12:00:00,Read,1700127.2935875354,0.0038388069110760164
65562EE28CB698A451D29452F282A8F6EABD1865,2024-09-28 12:00:00,Write,29844074.538828086,0.004870106366580099
65562EE28CB698A451D29452F282A8F6EABD1865,2024-09-28 12:00:00,Read,30050332.02247665,0.004870106366580099
6565F31D9EC0C7DFFEA1920BE3BA4C73EF35B5C4,2024-09-28 12:00:00,Write,3785511.907512124,0.08262494091940321
6565F31D9EC0C7DFFEA1920BE3BA4C73EF35B5C4,2024-09-28 12:00:00,Read,4255293.178797588,0.08262494091940321
6569D532597668C893DC06F90F3803EF2B6B56EB,2024-09-27 12:00:00,Write,1434503.957867694,0.17424021197491116
6569D532597668C893DC06F90F3803EF2B6B56EB,2024-09-28 12:00:00,Write,1075518.9834263292,0.17424021197491116
6569D532597668C893DC06F90F3803EF2B6B56EB,2024-09-27 12:00:00,Read,1505376.4162028695,0.17424021197491116
6569D532597668C893DC06F90F3803EF2B6B56EB,2024-09-28 12:00:00,Read,1099801.7021287954,0.17424021197491116
656DB7D9DBDC2A07F6B0ADAD489D31316DD478B3,2024-09-28 12:00:00,Write,4085409.4071311406,0.08682106950288897
656DB7D9DBDC2A07F6B0ADAD489D31316DD478B3,2024-09-28 12:00:00,Read,4619840.053664821,0.08682106950288897
658DC209748B0292D4EDE90082256CB3E9658585,2024-09-28 12:00:00,Write,571885.1961265363,0.001260577269534343
658DC209748B0292D4EDE90082256CB3E9658585,2024-09-28 12:00:00,Read,572905.6199999711,0.001260577269534343
65935A863C1652AFD7A8FDB7C5D1ACCF562E2BFD,2024-09-28 12:00:00,Write,5926026.867571659,0.06258596355771735
65935A863C1652AFD7A8FDB7C5D1ACCF562E2BFD,2024-09-28 12:00:00,Read,6474826.110648604,0.06258596355771735
659D3775993035BF38D2A26DFE5B33423444562B,2024-09-28 12:00:00,Write,2162106.5370929004,0.00029188395852372594
659D3775993035BF38D2A26DFE5B33423444562B,2024-09-28 12:00:00,Read,2162999.2091898504,0.00029188395852372594
65A90AB81C44DD7D9B73B5529B1151798534AF74,2024-09-28 12:00:00,Write,157605.1967721384,0.14373197836655988
65A90AB81C44DD7D9B73B5529B1151798534AF74,2024-09-28 12:00:00,Read,128524.71078524615,0.14373197836655988
65CD45F3FAB6CCE8D71A5A9D2EE010A52B369068,2024-09-28 12:00:00,Write,689645.0284021923,0.4081169713894976
65CD45F3FAB6CCE8D71A5A9D2EE010A52B369068,2024-09-28 12:00:00,Read,1249145.662531496,0.4081169713894976
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-23 12:00:00,Write,28223510.618223988,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-24 12:00:00,Write,27771482.420134313,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-25 12:00:00,Write,26697915.44967134,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-26 12:00:00,Write,25483089.667305343,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-27 12:00:00,Write,25059313.231596272,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-28 12:00:00,Write,13504342.417928996,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-23 12:00:00,Read,28223535.19933083,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-24 12:00:00,Read,27771506.607549757,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-25 12:00:00,Read,26669686.915083386,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-26 12:00:00,Read,25483111.861658067,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-27 12:00:00,Read,25031083.269876994,0.21463429395763314
65F66A2064B821D4D5FE8ED815E64E2254901DC7,2024-09-28 12:00:00,Read,13504354.179459596,0.21463429395763314
6604A61DCF83E588E1E611E59F5EEB930DCDB1BE,2024-09-28 12:00:00,Write,12877985.168404732,0.03580194660210755
6604A61DCF83E588E1E611E59F5EEB930DCDB1BE,2024-09-28 12:00:00,Read,13546953.613050457,0.03580194660210755
661E08534FABDBE09BA505F7A73848371C6EF732,2024-09-28 12:00:00,Write,4023243.3655035035,0.08768690718835151
661E08534FABDBE09BA505F7A73848371C6EF732,2024-09-28 12:00:00,Read,4555137.3402053155,0.08768690718835151
6624E6E0C57A63B686D45150787DD56C3D9EE8A8,2024-09-28 12:00:00,Write,6065875.873463485,0.009547991586715487
6624E6E0C57A63B686D45150787DD56C3D9EE8A8,2024-09-28 12:00:00,Read,5984518.244940915,0.009547991586715487
66261F09F7A754B7565D421C898DAE7777134F04,2024-09-28 12:00:00,Write,6727902.055957222,0.008735545382573692
66261F09F7A754B7565D421C898DAE7777134F04,2024-09-28 12:00:00,Read,6645296.299477256,0.008735545382573692
662A6D86992F9415762DF30BF8D7C425DB2E439F,2024-09-28 12:00:00,Write,5609232.885618178,0.008708817414743723
662A6D86992F9415762DF30BF8D7C425DB2E439F,2024-09-28 12:00:00,Read,5540571.677204395,0.008708817414743723
662DB552581C6B6C802F182F17EBD4BCC3590121,2024-09-28 12:00:00,Write,2258907.175729831,0.15610699862843408
662DB552581C6B6C802F182F17EBD4BCC3590121,2024-09-28 12:00:00,Read,2819481.660507712,0.15610699862843408
664CDBAAE51CCE0A79C011EB5B765B71687AAE34,2024-09-28 12:00:00,Write,4924184.838587575,0.00858356880522036
664CDBAAE51CCE0A79C011EB5B765B71687AAE34,2024-09-28 12:00:00,Read,4864770.775337904,0.00858356880522036
664E0B1F0E9FD6844830AB09784FCECD06CA5F0F,2024-09-28 12:00:00,Write,26400.003510447073,0.01701613780759882
664E0B1F0E9FD6844830AB09784FCECD06CA5F0F,2024-09-28 12:00:00,Read,25772.255081528718,0.01701613780759882
66634F15325CA91F4ADCFE54E5A4E8AB7AA7DE01,2024-09-28 12:00:00,Write,1258989.5786273957,0.024483604075569557
66634F15325CA91F4ADCFE54E5A4E8AB7AA7DE01,2024-09-28 12:00:00,Read,1303350.1426266674,0.024483604075569557
66783EB4A8C785D6DC771D40F0BA46AFC49F92DA,2024-09-28 12:00:00,Write,8495958.509193638,0.040805214499721555
66783EB4A8C785D6DC771D40F0BA46AFC49F92DA,2024-09-28 12:00:00,Read,9000803.859646313,0.040805214499721555
667BD196E39C299B31675AB6D82787CAE2CB8723,2024-09-28 12:00:00,Write,2517866.852431598,0.13486650278058973
667BD196E39C299B31675AB6D82787CAE2CB8723,2024-09-28 12:00:00,Read,3048724.987147258,0.13486650278058973
668DD61B461D4418E7E5E797C25170614A499F54,2024-09-28 12:00:00,Write,8001115.599853352,0.006489553587228552
668DD61B461D4418E7E5E797C25170614A499F54,2024-09-28 12:00:00,Read,7928019.865974059,0.006489553587228552
669102E6FA8E116AC05FE823B0634B44499944E3,2024-09-28 12:00:00,Write,793675.8793993994,0.3568555921845331
669102E6FA8E116AC05FE823B0634B44499944E3,2024-09-28 12:00:00,Read,1329403.0104771438,0.3568555921845331
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-26 12:00:00,Write,801134.5060798577,0.30891393557494656
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-27 12:00:00,Write,765528.5280318641,0.30891393557494656
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-28 12:00:00,Write,696294.6818274319,0.30891393557494656
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-26 12:00:00,Read,1383672.7554220888,0.30891393557494656
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-27 12:00:00,Read,1347552.7838950062,0.30891393557494656
66B5A335AEFB29F5AD9B0DCFD9361DB5ECDC1D4C,2024-09-28 12:00:00,Read,1283648.2188855521,0.30891393557494656
66B71E9A6931C03344BCFA944D3414A90E6EA3C2,2024-09-28 12:00:00,Write,0.0,
66B71E9A6931C03344BCFA944D3414A90E6EA3C2,2024-09-28 12:00:00,Read,0.0,
66B8C933E2DBBEC4642BBCD64D7B7003A4608C6C,2024-09-28 12:00:00,Write,6151028.193954163,0.009044695358403082
66B8C933E2DBBEC4642BBCD64D7B7003A4608C6C,2024-09-28 12:00:00,Read,6072849.583918992,0.009044695358403082
66BAC488BEE20465F569E9343D441CB6195D7AC2,2024-09-28 12:00:00,Write,7217311.685314501,0.04553531233469072
66BAC488BEE20465F569E9343D441CB6195D7AC2,2024-09-28 12:00:00,Read,7697545.139449375,0.04553531233469072
66BFE89DDFEAA70B275C985CB569248471C6F0C5,2024-09-28 12:00:00,Write,142463.8895339125,0.015247869785222228
66BFE89DDFEAA70B275C985CB569248471C6F0C5,2024-09-28 12:00:00,Read,139424.60384513458,0.015247869785222228
66C6755C0C3716989B4BA0AC6419D37DF3253753,2024-09-28 12:00:00,Write,4519401.893292533,0.009584395906128475
66C6755C0C3716989B4BA0AC6419D37DF3253753,2024-09-28 12:00:00,Read,4458556.551083203,0.009584395906128475
66C7335771E478AB6B8D1EAB356B98B8C4303C4E,2024-09-28 12:00:00,Write,647759.3694640815,0.0006109212720906716
66C7335771E478AB6B8D1EAB356B98B8C4303C4E,2024-09-28 12:00:00,Read,647199.9644176236,0.0006109212720906716
66C7803C5F95CEC0D78004E15A0E4399CD0E4787,2024-09-28 12:00:00,Write,477039.84768878645,0.22274075228390164
66C7803C5F95CEC0D78004E15A0E4399CD0E4787,2024-09-28 12:00:00,Read,655400.9712391322,0.22274075228390164
66D70C55CDE983C16BB70C165F9A40DDD68A15DE,2024-09-27 12:00:00,Write,215899.7039353098,0.02335602175700399
66D70C55CDE983C16BB70C165F9A40DDD68A15DE,2024-09-28 12:00:00,Write,207087.47112162368,0.02335602175700399
66D70C55CDE983C16BB70C165F9A40DDD68A15DE,2024-09-27 12:00:00,Read,214536.75568795958,0.02335602175700399
66D70C55CDE983C16BB70C165F9A40DDD68A15DE,2024-09-28 12:00:00,Read,206414.60697392456,0.02335602175700399
66DC72666E7BF8E3E7EB3E980D4E265C5435AFB9,2024-09-28 12:00:00,Write,10648756.623192377,0.0026966006217100575
66DC72666E7BF8E3E7EB3E980D4E265C5435AFB9,2024-09-28 12:00:00,Read,10689443.975181276,0.0026966006217100575
66DCBBB971CA555F86BB2B1D17C00C1828368736,2024-09-28 12:00:00,Write,27360409.058402408,0.009429400410511421
66DCBBB971CA555F86BB2B1D17C00C1828368736,2024-09-28 12:00:00,Read,27727714.242206056,0.009429400410511421
66E19E8C4773086F669A1E06A3F8C23B6C079129,2024-09-28 12:00:00,Write,2148116.715440269,0.006245541150076563
66E19E8C4773086F669A1E06A3F8C23B6C079129,2024-09-28 12:00:00,Read,2129226.8349668738,0.006245541150076563
66F14E5CC6F92F3B1EF90E3E2D5DC8692F952A99,2024-09-28 12:00:00,Write,3214716.0924984245,0.10905509357311517
66F14E5CC6F92F3B1EF90E3E2D5DC8692F952A99,2024-09-28 12:00:00,Read,3751939.9969653734,0.10905509357311517
66F85A637FB29FA909F077C7F10A6854023F8848,2024-09-27 12:00:00,Write,4271029.814570437,0.010689761522828774
66F85A637FB29FA909F077C7F10A6854023F8848,2024-09-28 12:00:00,Write,4337859.5840729615,0.010689761522828774
66F85A637FB29FA909F077C7F10A6854023F8848,2024-09-27 12:00:00,Read,4226596.612783498,0.010689761522828774
66F85A637FB29FA909F077C7F10A6854023F8848,2024-09-28 12:00:00,Read,4280706.668992676,0.010689761522828774
66FB8688C203C247CEA828209FB4901D4BDCF4B9,2024-09-28 12:00:00,Write,1212209.9103770435,0.08100325942191786
66FB8688C203C247CEA828209FB4901D4BDCF4B9,2024-09-28 12:00:00,Read,1359512.933203574,0.08100325942191786
67192F3D2363671B783F2A8E8810D4D88245C36D,2024-09-28 12:00:00,Write,5839357.011396389,0.060033174932877006
67192F3D2363671B783F2A8E8810D4D88245C36D,2024-09-28 12:00:00,Read,6357094.742960098,0.060033174932877006
671A68ABADA1402FB00676055F48EA123B9B060C,2024-09-28 12:00:00,Write,2040293.082749996,0.15118814895794508
671A68ABADA1402FB00676055F48EA123B9B060C,2024-09-28 12:00:00,Read,2528752.1924975836,0.15118814895794508
671B930320EB31937FEA8D204376422598F207DA,2024-09-27 12:00:00,Write,19048.829074074896,0.17430037932499295
671B930320EB31937FEA8D204376422598F207DA,2024-09-28 12:00:00,Write,14023.677845944709,0.17430037932499295
671B930320EB31937FEA8D204376422598F207DA,2024-09-27 12:00:00,Read,19064.643277552314,0.17430037932499295
671B930320EB31937FEA8D204376422598F207DA,2024-09-28 12:00:00,Read,14092.960123036617,0.17430037932499295
671D4E22D6BD3846A4167107927E6984326357FF,2024-09-28 12:00:00,Write,571921.6862410929,0.02959837452770109
671D4E22D6BD3846A4167107927E6984326357FF,2024-09-28 12:00:00,Read,548472.7150319826,0.02959837452770109
67221DF5B5D86B1C5E872A877BC5665FEAACC562,2024-09-28 12:00:00,Write,5069141.195297905,0.0723354681684225
67221DF5B5D86B1C5E872A877BC5665FEAACC562,2024-09-28 12:00:00,Read,5615656.86338628,0.0723354681684225
672A56A583C658372E63ACEB43E7F791C2819548,2024-09-28 12:00:00,Write,27827105.667842712,0.009293706721773463
672A56A583C658372E63ACEB43E7F791C2819548,2024-09-28 12:00:00,Read,28195264.688376784,0.009293706721773463
673C081A9502D5D3AB9395FF4257274BE4C7A8A4,2024-09-28 12:00:00,Write,970092.3453227396,0.3341439957755957
673C081A9502D5D3AB9395FF4257274BE4C7A8A4,2024-09-28 12:00:00,Read,1570332.4457055656,0.3341439957755957
6747AD13089C1D4CDF9C899267187D6D5396D63C,2024-09-28 12:00:00,Write,211576.6498873874,0.13061120854978056
6747AD13089C1D4CDF9C899267187D6D5396D63C,2024-09-28 12:00:00,Read,175800.05895895895,0.13061120854978056
6748BA531097A930776F90E20B6EFBA3519A23C0,2024-09-28 12:00:00,Write,2022997.368182918,0.0033592539477736182
6748BA531097A930776F90E20B6EFBA3519A23C0,2024-09-28 12:00:00,Read,2013409.4841360983,0.0033592539477736182
674CB81943A98F8C820BEE5CA6117257D4B948E5,2024-09-28 12:00:00,Write,636248.2586202845,0.4385718408722416
674CB81943A98F8C820BEE5CA6117257D4B948E5,2024-09-28 12:00:00,Read,1208262.6854031025,0.4385718408722416
674F66D7D8C6F0DF9997B3C9423AA153C988FE77,2024-09-28 12:00:00,Write,12740451.932478344,0.00657277551220939
674F66D7D8C6F0DF9997B3C9423AA153C988FE77,2024-09-28 12:00:00,Read,12622573.363064574,0.00657277551220939
67510E534191C9115F080C4565B2F1F348CDF9E7,2024-09-28 12:00:00,Write,546354.134551358,0.005028909353236546
67510E534191C9115F080C4565B2F1F348CDF9E7,2024-09-28 12:00:00,Read,542482.25857222,0.005028909353236546
6754A2362F8A3F4E2B6DCE91B023F9B0EE1BC155,2024-09-28 12:00:00,Write,1272082.973620122,0.27299747736956953
6754A2362F8A3F4E2B6DCE91B023F9B0EE1BC155,2024-09-28 12:00:00,Read,1880688.911385188,0.27299747736956953
675CFAC38BE3C9A26C3A2DD7CBC0E616F68624CA,2024-09-28 12:00:00,Write,11179450.828823516,0.03440770086140982
675CFAC38BE3C9A26C3A2DD7CBC0E616F68624CA,2024-09-28 12:00:00,Read,11737006.36709551,0.03440770086140982
675EB5F943842126CB34B805F6BDC888B81F8E70,2024-09-28 12:00:00,Write,10785.68085122159,0.22573058510444735
675EB5F943842126CB34B805F6BDC888B81F8E70,2024-09-28 12:00:00,Read,14882.766120194268,0.22573058510444735
676C3E3C42829851B709086CC6500B2ECA80C459,2024-09-27 12:00:00,Write,2808427.4800477265,0.008729692032143159
676C3E3C42829851B709086CC6500B2ECA80C459,2024-09-28 12:00:00,Write,2813706.4790703724,0.008729692032143159
676C3E3C42829851B709086CC6500B2ECA80C459,2024-09-27 12:00:00,Read,2782173.165033849,0.008729692032143159
676C3E3C42829851B709086CC6500B2ECA80C459,2024-09-28 12:00:00,Read,2761254.5698080305,0.008729692032143159
678CB598D8F81F8AF4734CE364BBDBF4206ECCAA,2024-09-28 12:00:00,Write,3692493.3452321165,0.09600523116325321
678CB598D8F81F8AF4734CE364BBDBF4206ECCAA,2024-09-28 12:00:00,Read,4230342.589216832,0.09600523116325321
